IsEnabled1;Value11;Value12;Value13;IsEnabled2;Value21;Value22
True;1;0;135;False;1973;0
True;4;4;127;False;263;3
False;0;1;299;False;486;3
False;7;0;183;True;1264;6
False;5;0;46;False;1402;2
False;3;4;77;True;1831;6
False;1;3;26;True;475;5
False;3;4;193;False;1606;4
False;4;6;300;True;12;2
False;4;4;0;False;1987;2
True;6;5;159;True;1102;6
True;1;2;460;False;390;2
False;2;7;205;False;1250;2
True;2;4;43;True;863;3
False;0;5;23;False;990;4
False;0;5;509;False;600;5
True;0;3;269;False;1976;2
False;7;2;263;False;1744;4
True;4;1;433;True;800;0
False;3;4;101;True;1996;6
True;0;1;311;True;216;0
True;3;5;133;True;1711;1
False;6;3;79;True;1691;0
False;3;0;464;False;878;7
True;7;2;196;False;1173;6
False;2;1;143;False;527;4
False;5;7;69;False;1883;0
False;4;3;399;True;1130;5
True;6;4;30;False;80;6
False;2;7;335;False;29;2
True;1;4;205;True;1805;0
False;0;4;249;False;348;1
False;7;7;17;False;1082;5
True;4;5;386;False;1614;3
False;1;4;43;True;853;0
False;1;2;95;True;1969;4
True;2;6;81;True;834;3
False;7;7;336;False;1956;2
True;4;1;211;True;930;5
False;1;3;474;True;538;7
True;1;4;406;True;594;1
False;4;0;386;False;1282;6
True;2;1;90;False;1164;1
False;5;3;303;False;616;6
True;7;0;4;True;1836;2
False;7;4;137;False;551;1
True;3;5;294;True;199;0
False;2;1;157;True;1975;3
True;4;5;243;True;1692;5
True;7;2;231;True;218;4
False;6;6;332;True;1217;5
False;3;3;450;True;1769;2
False;7;6;393;True;746;3
False;5;6;398;False;1610;0
False;2;1;8;True;1746;0
True;5;2;297;False;1184;6
False;6;0;48;True;619;2
False;5;0;131;True;530;3
False;7;5;498;False;91;0
False;3;7;198;True;1797;5
True;5;4;7;True;1996;5
False;5;7;434;False;267;7
False;4;7;458;True;400;6
False;2;7;260;False;906;7
False;2;0;307;False;181;2
True;6;1;422;False;754;5
True;2;2;226;False;231;4
True;5;1;115;True;558;6
True;1;0;0;False;10;3
True;6;2;224;False;1991;6
False;5;6;427;True;1813;1
True;1;3;444;True;19;0
False;2;1;348;False;1736;6
True;3;6;254;True;1184;0
False;1;0;207;True;1401;5
True;4;0;221;False;1905;0
False;1;4;43;True;547;0
True;0;0;72;False;1998;1
False;3;7;459;True;1089;4
False;0;6;58;False;622;5
False;6;3;360;False;327;4
True;2;6;208;False;830;4
False;7;5;451;True;360;7
False;7;1;311;False;1909;1
True;3;0;299;False;1782;3
True;6;0;51;True;958;5
True;0;5;151;False;524;5
False;2;1;131;True;1519;4
True;2;4;378;True;1915;2
False;3;1;42;False;592;1
True;2;1;47;False;1350;2
True;5;5;462;True;303;0
True;7;1;350;True;1864;2
True;1;2;308;True;55;7
False;3;6;466;False;590;1
True;4;4;267;False;1250;1
True;7;0;439;False;881;0
False;0;2;125;True;1180;1
False;3;3;508;True;434;4
False;1;7;389;True;2004;4
True;4;2;207;True;1242;4
False;6;3;475;True;563;1
False;0;1;157;True;1965;0
True;5;2;315;False;624;6
True;2;4;315;True;452;2
False;4;3;400;True;1197;5
True;0;2;398;False;956;3
True;3;0;139;False;1610;2
True;3;6;487;False;1131;2
True;5;0;83;False;764;7
False;4;6;253;True;636;6
True;5;0;488;False;669;0
True;1;1;479;False;363;6
False;7;7;223;False;392;2
True;4;3;350;False;1470;1
False;3;6;310;False;1166;1
True;5;1;279;False;829;7
False;5;5;147;True;539;4
False;6;6;473;True;1171;3
True;3;7;39;True;145;4
True;5;4;270;False;230;0
False;0;1;391;False;1682;6
False;3;5;248;True;690;3
False;6;6;469;True;1465;1
False;4;1;177;False;641;4
False;7;0;477;True;1509;1
False;2;1;390;True;1125;4
True;0;7;335;False;555;7
False;0;0;84;False;1517;6
True;4;3;451;False;151;4
True;4;7;293;True;1023;0
True;0;2;214;True;289;6
True;5;4;371;True;437;5
True;1;0;366;True;7;7
False;3;3;363;False;1427;0
False;0;0;397;False;1811;2
True;2;5;51;True;912;3
False;1;3;136;True;1784;0
False;4;5;291;False;331;7
True;7;4;194;False;1507;5
True;5;6;164;False;2;2
False;5;4;12;False;962;2
True;6;2;155;False;388;2
True;4;3;79;True;26;3
True;6;2;84;False;878;2
False;5;0;71;True;680;2
True;3;4;279;False;863;1
False;0;2;126;True;1472;0
False;5;6;469;False;633;5
False;0;0;452;True;346;7
True;6;2;284;True;1343;1
True;2;3;75;True;1264;3
False;2;3;459;False;931;5
False;7;3;468;False;289;0
False;3;2;119;True;1774;4
True;4;1;112;False;483;5
False;3;6;10;False;796;5
True;1;2;495;False;1422;6
True;1;1;138;False;2031;1
False;3;3;350;True;990;0
False;2;2;10;False;72;1
False;0;3;358;True;1323;3
True;3;0;351;True;1015;3
True;6;2;332;True;1902;5
False;1;1;301;False;1788;6
True;3;4;39;False;347;0
True;7;3;412;False;1154;2
False;0;1;409;False;1278;6
True;3;4;372;True;1012;1
False;4;3;249;True;581;6
False;0;1;43;True;1176;5
False;4;6;142;True;1092;6
True;0;0;152;False;1131;4
True;6;1;63;True;587;5
False;6;0;387;False;143;2
True;0;0;42;False;191;5
True;1;6;235;False;1294;4
False;6;1;169;False;664;0
True;7;3;169;True;1510;6
False;7;0;106;True;2008;1
True;3;4;197;True;646;0
True;1;7;263;False;1701;3
True;3;0;378;True;1969;1
True;7;7;439;True;44;7
False;6;0;167;True;855;2
False;2;4;2;False;682;4
True;6;6;266;False;1406;0
False;6;0;415;False;148;5
False;6;5;246;False;281;2
True;6;1;35;False;1867;2
False;5;1;170;False;1938;4
True;0;3;364;True;412;4
True;7;1;294;False;676;6
False;1;2;453;False;1388;6
False;5;2;184;False;1435;4
False;5;3;102;False;1649;5
True;1;4;469;True;868;6
True;7;7;118;False;1456;3
True;3;2;74;False;1209;3
False;3;6;44;False;531;2
False;5;4;466;True;448;7
True;3;3;166;True;507;2
True;4;5;49;True;1382;6
True;0;3;4;True;974;6
True;7;6;408;False;1218;1
False;2;4;437;True;1173;2
True;1;3;219;False;1056;6
False;3;1;396;True;343;0
False;1;3;377;True;1068;5
True;2;2;373;False;458;7
True;2;3;388;True;1236;0
True;4;4;353;True;131;5
False;2;6;109;True;834;7
True;2;0;32;True;22;0
True;7;6;152;False;344;0
True;0;3;42;True;1341;4
True;4;2;492;True;1401;1
True;3;0;207;True;1893;3
False;0;2;165;False;1047;3
False;7;4;298;False;1106;2
True;4;5;68;True;1911;6
True;1;3;293;True;1928;4
True;1;3;162;False;997;4
True;4;2;121;True;68;6
False;7;1;79;True;691;1
True;7;5;190;True;763;1
True;4;4;360;False;416;0
True;7;5;506;False;665;5
True;1;7;390;False;1200;0
True;0;5;68;False;1465;3
True;6;3;380;True;244;6
True;1;6;116;False;1886;0
True;2;7;390;True;377;4
False;4;5;124;True;979;4
True;1;4;447;False;434;2
True;7;0;327;True;1061;5
False;5;1;510;False;1241;4
False;3;5;157;False;1918;2
True;7;0;31;True;874;5
True;3;4;25;True;604;7
False;0;1;79;True;548;5
True;3;5;382;False;1062;0
False;5;5;333;False;2;7
True;3;3;169;True;745;2
False;4;6;158;False;630;2
False;0;5;112;False;681;7
False;6;4;38;False;501;4
False;5;1;262;True;653;6
True;1;3;300;False;1044;6
True;4;7;141;True;93;0
True;0;1;122;False;247;4
False;6;3;262;False;1023;2
False;7;5;465;True;408;0
False;4;5;287;True;102;1
True;6;0;272;False;1590;2
False;3;1;173;False;568;2
False;2;0;300;False;433;5
True;7;2;440;True;1313;0
False;1;1;437;True;282;5
False;0;1;218;True;454;0
True;5;7;76;True;757;2
False;2;5;224;True;390;1
False;1;2;301;False;66;7
False;0;6;308;True;1651;1
False;4;6;504;False;213;1
True;0;5;55;True;273;7
False;2;5;474;True;1801;0
False;6;0;497;True;1902;2
True;0;4;392;True;510;5
True;7;5;121;False;205;2
True;3;1;44;False;100;0
False;1;5;118;True;406;6
True;3;7;471;True;1941;5
False;4;5;435;False;1365;3
True;6;3;3;True;1480;4
False;1;0;198;False;849;6
True;4;5;255;False;801;5
False;6;7;504;False;251;2
True;0;4;474;False;1486;3
False;7;4;262;False;933;1
False;1;1;448;False;1185;4
True;7;2;394;False;685;1
True;5;2;502;True;543;6
False;5;7;248;True;1106;0
False;0;4;242;True;92;7
True;0;0;118;True;1269;3
False;2;0;163;False;1477;0
False;6;1;103;False;275;3
True;5;4;364;False;1437;1
False;6;2;58;False;789;7
False;5;0;27;True;628;0
False;5;6;69;True;1975;3
True;1;4;16;False;510;5
False;7;7;324;True;419;5
False;6;4;460;True;1894;4
False;6;3;366;True;157;4
False;2;3;377;True;1918;0
True;4;7;24;True;398;5
True;7;4;176;False;532;1
False;3;1;399;False;1279;2
True;5;7;149;False;927;6
False;0;4;53;False;646;1
True;4;5;381;True;142;1
True;1;5;178;False;839;4
True;0;6;393;False;916;7
False;7;3;299;False;763;5
False;2;4;86;False;4;4
True;2;0;326;False;2014;3
True;5;1;68;False;1593;3
False;5;0;370;True;1663;3
True;6;3;213;True;689;4
False;4;0;307;True;181;3
False;7;6;261;False;750;4
True;1;4;174;True;1397;3
False;7;7;65;False;192;3
False;6;4;194;False;72;1
False;4;2;18;True;769;2
False;4;2;52;True;1007;6
False;0;2;362;True;433;2
False;3;6;170;True;1914;4
False;6;4;404;False;844;6
False;4;3;155;True;401;5
True;0;4;132;True;465;1
False;2;1;118;True;644;5
False;2;5;94;True;1624;1
False;6;2;270;False;1095;3
True;7;0;102;True;1944;0
False;4;7;146;False;1522;0
False;6;0;271;False;393;6
True;0;0;149;True;1322;0
True;6;4;332;False;978;5
True;7;5;230;True;402;0
False;6;2;328;False;1767;0
False;5;2;75;False;207;1
False;1;5;408;True;928;2
True;0;5;394;False;539;3
True;2;5;12;True;542;0
True;3;5;323;True;1752;1
False;4;1;151;False;1113;0
True;0;0;455;False;1377;1
True;6;3;327;False;140;7
False;7;7;132;True;385;4
True;0;0;331;True;1652;6
False;0;4;290;False;696;5
True;7;6;356;False;99;3
False;1;0;16;True;1369;4
False;6;7;103;False;100;7
False;0;0;354;False;1160;1
False;0;0;259;True;227;2
False;0;0;266;True;1822;3
True;1;1;348;False;1436;1
True;5;0;109;False;1834;1
False;4;5;174;True;2012;2
False;4;6;301;False;1588;3
True;4;4;290;True;1357;3
True;1;4;506;False;525;1
True;7;7;432;False;180;0
False;2;4;47;False;421;3
True;7;7;83;True;1262;2
True;2;3;123;False;1869;3
True;7;2;197;True;866;4
True;5;4;451;True;529;3
True;4;7;350;True;495;5
False;5;1;431;False;270;3
True;6;3;333;False;1608;5
True;6;5;494;True;286;4
True;5;5;490;False;462;2
True;1;4;186;False;543;3
False;0;7;277;True;468;1
False;6;2;479;False;575;7
False;3;7;181;True;1577;0
True;0;5;206;True;1064;0
False;0;1;413;False;1942;5
False;7;1;419;False;1104;0
False;4;2;139;False;649;5
True;6;4;271;True;458;2
True;3;3;120;True;1719;5
True;0;0;138;False;692;3
True;2;2;273;False;545;2
False;1;5;374;True;1177;4
True;7;2;462;True;1917;3
False;7;0;44;False;1707;6
False;4;7;183;False;169;6
True;5;0;5;True;618;2
True;6;6;96;False;809;6
False;1;4;223;False;1192;3
True;3;0;352;True;1360;4
False;2;4;322;True;1101;4
False;0;6;80;False;1820;4
True;7;0;414;False;403;1
False;1;5;473;True;358;3
True;0;1;261;False;1044;4
False;4;5;23;False;1413;6
True;1;6;323;True;166;4
False;1;5;41;True;1433;4
False;1;7;387;False;1658;3
True;2;0;78;True;812;6
True;3;6;411;False;1382;3
False;1;0;253;True;10;7
True;0;1;158;False;735;6
False;3;2;37;False;907;2
True;4;3;429;True;1604;3
True;7;0;76;True;691;0
False;2;5;75;False;575;2
False;5;0;84;False;245;3
False;1;4;141;True;371;1
True;5;7;503;False;814;3
False;5;3;267;False;908;2
True;7;3;458;True;1861;5
True;5;7;18;False;899;1
False;6;0;170;True;1776;2
True;6;7;78;False;411;4
True;7;1;286;True;1923;0
False;6;2;5;True;1007;5
True;2;0;469;True;873;7
False;0;2;449;False;82;5
True;1;5;51;True;1283;4
False;7;6;345;False;1925;2
False;6;2;118;False;384;4
False;5;7;109;False;416;2
False;3;5;438;True;1896;6
True;3;1;464;False;283;5
False;1;6;401;True;1693;5
True;0;6;375;False;65;0
True;4;5;5;True;216;4
False;2;6;216;False;1456;3
False;4;7;478;False;574;1
True;6;2;89;True;1775;1
False;6;4;161;True;593;3
False;3;3;263;True;1038;1
False;4;4;489;True;568;3
True;7;4;220;False;337;2
False;7;7;180;False;1604;3
True;1;1;411;True;732;3
True;5;2;337;True;270;2
False;3;7;32;False;313;0
True;7;7;479;False;1015;6
False;2;2;108;False;1642;3
False;0;0;217;False;1296;6
True;5;2;467;False;437;5
False;3;4;231;True;377;0
False;6;4;84;True;452;2
False;2;0;160;True;162;6
True;2;6;61;False;921;3
False;1;0;28;True;1597;5
False;2;5;178;True;870;6
True;0;7;486;False;1168;3
True;5;2;18;True;405;1
True;6;5;150;True;215;4
True;0;3;400;True;225;7
False;7;1;120;True;1297;6
False;3;1;244;False;935;3
False;5;3;77;False;1921;6
False;4;0;143;True;1642;4
False;5;3;15;False;1809;6
True;7;0;381;False;1546;4
True;3;5;323;True;833;5
True;6;2;212;False;626;0
False;5;7;365;False;1281;5
True;2;2;163;True;1759;6
True;4;4;470;True;719;7
False;7;4;414;True;1086;1
True;6;6;401;False;1237;6
False;4;0;195;False;823;4
True;1;3;337;True;1252;5
False;6;3;461;False;1439;0
True;7;7;409;True;854;0
True;5;0;171;True;65;5
True;0;0;180;True;736;3
True;7;0;436;True;560;7
False;0;2;265;True;2037;5
True;7;2;455;False;1689;0
True;6;6;424;True;1551;3
True;0;0;459;False;869;6
False;2;3;390;False;38;2
True;4;0;354;False;1444;4
False;1;1;88;True;1043;6
True;6;7;339;True;772;2
False;7;5;131;True;1438;1
False;2;0;123;True;268;5
False;1;7;241;True;287;0
True;6;4;460;True;168;0
True;7;4;234;True;434;5
False;5;1;57;True;1290;3
False;4;1;439;True;663;2
False;1;3;29;True;556;7
True;2;1;439;True;1386;2
False;3;7;333;False;884;6
True;4;5;179;True;1894;3
True;5;1;252;False;1695;4
True;7;1;5;False;402;2
True;0;5;267;False;389;6
True;4;2;38;True;1283;5
False;5;5;349;False;459;7
False;1;6;292;False;640;5
False;4;7;112;True;213;6
True;7;5;490;True;137;3
True;5;7;476;False;1387;1
True;0;3;20;False;591;5
False;3;4;78;False;158;5
True;2;5;280;True;15;6
False;3;6;99;True;2025;5
True;4;2;134;True;591;5
False;7;4;10;True;577;4
True;0;1;135;False;236;1
True;7;6;176;False;1656;5
False;4;2;115;False;306;7
True;4;3;130;True;1051;0
True;1;5;264;False;1604;2
False;0;3;173;True;364;2
False;6;7;76;True;1425;5
True;4;5;495;True;60;3
True;7;4;376;False;110;6
True;2;7;242;True;1012;0
True;1;3;433;True;1471;6
True;5;7;9;False;551;7
False;7;7;475;True;1574;3
True;1;5;344;True;1994;2
False;0;7;267;False;159;2
False;0;0;92;False;1619;5
True;3;2;318;False;975;5
False;4;0;372;False;893;1
False;1;3;503;True;218;1
False;3;6;223;False;2012;5
False;0;7;430;True;158;5
True;7;4;293;False;523;7
True;2;0;201;True;1328;2
False;1;1;371;False;2015;3
True;7;1;166;False;229;1
False;6;3;61;True;747;3
False;5;2;375;False;1306;1
True;3;1;123;False;1704;4
True;5;4;103;True;1104;4
False;4;1;349;False;155;4
True;7;2;138;True;1175;6
False;6;0;438;True;1232;1
True;1;2;110;False;500;2
True;0;0;224;False;1905;0
True;4;0;434;False;1054;2
False;4;2;46;True;1978;3
True;4;0;426;False;250;0
True;5;5;308;False;335;2
False;1;2;69;False;1328;3
False;4;2;6;False;1530;1
False;7;1;471;False;1192;6
True;2;4;317;True;1263;6
False;1;0;403;True;278;0
False;2;3;307;True;270;5
True;3;2;428;False;1035;0
False;3;6;66;False;1012;5
True;4;7;148;True;686;2
True;5;0;146;False;191;0
False;5;0;505;True;102;7
False;0;3;224;True;1942;6
False;7;1;56;True;105;7
False;6;4;420;False;1170;4
False;2;3;108;True;1806;4
True;1;4;206;False;1550;6
False;7;5;387;False;1341;6
False;1;4;137;True;635;1
False;5;6;487;False;327;3
False;3;1;256;True;338;3
False;5;1;260;False;1745;6
True;3;1;499;False;1779;6
False;3;0;310;False;1106;0
True;2;6;465;False;1769;0
False;7;0;176;False;1927;5
True;3;3;27;False;2003;1
True;2;4;400;True;759;1
False;3;2;507;True;238;5
True;3;5;411;True;50;5
True;6;7;251;True;1717;2
False;5;4;422;False;940;0
False;4;4;5;True;1151;5
True;3;7;177;True;1368;5
True;5;4;9;False;640;3
False;3;6;86;False;488;5
True;4;0;281;True;1659;6
True;3;4;48;True;1742;6
False;5;2;409;True;1865;5
False;6;4;402;False;244;7
False;0;5;189;True;1980;4
False;5;6;454;True;979;3
False;4;3;395;True;139;3
False;1;4;424;True;60;1
False;7;1;229;False;1115;1
False;6;0;426;True;475;5
False;5;1;175;True;84;5
True;4;7;76;True;972;4
False;1;6;229;False;5;2
False;4;5;113;False;349;4
False;0;6;199;True;1920;2
True;1;2;132;True;1486;1
False;3;4;296;True;418;1
True;6;3;70;False;1651;0
True;1;7;465;False;834;4
False;0;4;344;True;1560;2
True;5;0;378;False;471;4
True;0;2;208;True;423;1
True;4;3;5;False;1471;5
False;3;3;141;True;1384;0
True;5;4;159;True;1246;5
False;7;6;418;True;1558;3
True;0;0;217;False;1719;2
False;7;0;167;False;961;0
True;5;7;192;True;1939;6
True;0;4;19;True;173;7
False;1;4;499;False;999;1
True;4;3;46;False;574;1
True;1;5;46;True;1513;3
False;3;6;117;False;1605;6
False;5;2;123;True;1069;5
False;6;7;453;False;730;7
True;1;3;490;False;1523;0
True;2;7;30;False;1314;1
False;5;1;82;True;1317;5
True;5;2;97;True;281;7
True;0;6;376;False;1605;3
False;2;5;74;True;1718;5
True;3;6;376;True;913;6
True;4;5;335;False;168;3
False;2;7;0;True;1842;0
True;6;3;246;False;1953;4
True;1;6;466;False;1677;6
False;7;4;393;True;1937;0
True;3;7;211;False;178;2
False;5;5;119;False;231;1
True;1;0;422;False;1444;6
True;5;0;447;False;1548;4
False;2;0;224;False;534;1
True;5;0;177;False;1127;0
True;5;5;220;True;16;1
False;4;6;72;False;1236;5
False;7;0;43;True;271;1
False;2;7;267;False;481;5
True;0;0;243;True;1045;1
True;0;6;282;True;421;1
True;4;6;237;True;1308;0
False;5;2;228;True;1226;2
False;3;4;15;False;1092;1
True;6;5;505;False;1864;1
False;5;4;438;False;1524;3
True;0;6;128;True;1558;3
False;3;2;30;False;1507;0
False;6;7;407;True;1370;2
False;7;2;286;False;202;6
True;1;6;41;False;65;3
True;7;6;153;False;2011;0
True;0;5;49;True;27;7
True;1;2;284;False;1256;2
True;3;4;152;True;1475;4
False;7;5;263;False;878;6
False;3;3;87;True;1723;5
False;5;3;127;True;432;2
True;7;5;181;True;1302;2
False;1;4;436;True;464;7
True;6;0;425;False;1341;0
True;5;0;248;False;804;4
True;1;3;335;False;1829;1
False;3;1;251;True;1705;5
True;0;2;73;True;1708;5
False;7;3;109;False;777;0
True;3;3;348;True;373;4
False;2;3;334;True;39;0
True;3;4;381;False;386;3
True;5;0;409;False;1588;5
True;0;4;346;False;756;7
False;7;6;410;True;458;6
True;7;3;6;False;1965;2
False;2;7;299;False;268;0
False;4;3;311;True;895;4
True;0;4;371;True;1020;6
True;3;3;148;True;378;1
True;6;0;59;True;626;4
False;5;0;383;False;1097;4
True;7;0;193;True;1614;6
True;1;1;168;True;1206;4
True;3;1;216;False;446;4
False;3;6;58;True;306;4
True;7;1;403;False;610;2
True;1;1;466;True;1035;6
False;5;6;477;True;267;0
True;0;3;156;True;291;7
True;3;6;162;False;292;2
False;6;3;367;False;2029;3
False;6;2;209;True;1171;1
False;2;2;429;True;1263;2
True;6;2;457;False;803;3
False;7;2;157;True;1939;5
True;0;3;127;False;939;5
True;1;7;329;False;1752;0
False;3;5;330;False;540;4
False;3;3;198;False;402;6
True;1;1;273;True;443;4
True;2;2;238;False;306;3
True;7;1;396;False;1087;1
False;1;1;386;False;25;7
False;6;2;306;True;1518;3
False;7;5;456;False;2043;4
True;0;7;294;False;705;4
False;6;6;235;True;368;6
True;2;7;438;True;528;4
False;0;3;443;True;968;5
True;6;5;261;False;1807;6
False;5;6;268;False;1283;5
False;3;0;77;True;1377;5
True;3;2;115;True;499;5
True;4;2;28;False;1097;1
True;7;2;40;False;258;5
False;0;5;284;True;610;3
True;7;2;268;False;1306;2
False;3;7;504;True;1817;3
False;2;2;189;True;497;0
True;1;1;228;True;93;7
True;1;0;81;True;1592;6
True;3;3;107;True;1440;5
False;6;0;249;False;1408;0
True;7;4;185;True;81;2
False;4;7;262;False;981;3
True;5;1;172;True;1262;1
False;3;6;491;False;324;3
False;2;1;401;True;2000;3
False;0;4;253;False;567;0
True;6;0;175;True;1948;4
False;0;0;266;True;1486;6
False;1;6;492;False;355;0
False;5;0;173;True;618;0
False;2;2;171;True;857;4
False;4;6;332;False;320;1
True;5;6;498;True;9;3
False;6;7;102;False;464;7
False;3;6;373;True;1735;0
True;4;3;55;True;1373;6
True;2;7;59;False;524;7
True;1;3;463;False;1164;3
False;7;1;27;False;507;2
False;5;3;330;True;221;2
False;2;5;406;False;532;0
False;6;7;189;True;1979;3
False;3;3;74;True;1574;5
True;2;0;390;True;1594;3
True;5;7;400;True;166;1
False;7;7;200;False;1468;5
True;6;5;384;True;1328;2
False;1;0;371;True;1680;2
True;6;7;120;False;857;4
True;0;3;141;True;42;4
True;1;2;266;False;1231;6
False;0;1;488;True;1821;4
False;7;6;426;False;1836;4
False;1;1;147;False;1727;0
True;1;4;200;True;1991;4
False;2;3;43;True;537;0
False;1;4;284;True;780;3
False;5;0;315;True;380;1
False;4;5;346;True;415;2
True;2;3;185;True;2009;3
True;1;2;268;False;1068;0
False;6;5;507;False;320;0
False;4;0;288;True;927;5
True;5;7;415;True;758;5
True;1;0;456;True;1689;0
False;0;4;207;True;776;0
False;2;4;53;False;248;2
False;2;5;477;False;1069;3
False;4;4;406;False;1618;1
False;6;3;233;False;1367;4
True;7;2;425;False;896;0
True;7;5;276;False;977;3
False;2;6;53;True;1085;4
False;6;7;288;True;1218;3
True;3;3;354;True;875;0
False;1;5;291;True;1072;5
True;0;4;484;False;329;5
False;3;1;78;True;590;5
True;5;6;90;True;157;2
False;3;1;496;False;1455;5
True;1;6;164;False;161;5
False;5;0;316;True;267;2
True;1;0;145;True;629;2
True;0;3;135;True;1235;3
True;3;6;202;False;310;1
True;1;1;491;False;2006;6
False;5;7;201;True;1454;3
False;4;5;351;True;330;2
True;4;3;414;False;520;2
False;1;3;330;False;1198;0
False;3;7;282;True;592;3
False;5;6;256;False;143;6
True;5;5;116;True;748;1
True;4;6;137;False;1468;5
False;3;1;62;True;1201;1
False;4;7;410;True;211;0
False;2;7;197;True;1974;5
False;5;3;170;True;815;0
False;1;0;446;True;1952;2
False;5;3;193;False;1438;0
True;4;3;147;False;1220;3
False;4;0;203;False;1182;6
False;5;3;476;False;62;1
False;0;4;183;True;412;7
True;0;0;228;False;1194;3
True;1;4;501;True;253;3
True;5;2;434;False;736;0
True;0;7;137;True;617;1
True;5;5;304;False;851;0
False;0;7;204;True;1841;6
False;1;7;366;True;1130;2
False;6;2;502;True;1112;5
True;7;1;8;False;1146;6
False;1;4;146;False;1931;3
False;1;5;316;False;723;6
False;4;1;248;False;1723;5
True;4;5;146;True;613;5
True;3;5;152;False;1740;1
False;2;1;213;True;448;4
True;7;6;260;False;606;1
False;3;4;301;True;244;4
False;6;6;509;True;839;7
True;5;1;63;False;549;1
True;2;1;76;False;420;1
False;3;4;462;False;774;1
False;2;4;464;True;1675;1
False;2;0;160;True;228;2
True;5;7;211;False;540;6
True;2;6;226;False;17;2
True;7;3;455;True;663;0
False;7;5;389;True;20;7
True;3;0;314;True;1561;4
False;2;1;144;True;685;2
False;0;3;409;False;767;1
False;6;5;348;False;235;2
False;5;5;257;True;1949;5
True;7;4;351;False;205;1
False;1;4;257;True;1139;2
True;7;2;419;False;41;0
True;1;2;509;True;978;5
True;3;6;56;False;1270;6
False;4;0;64;False;837;2
True;6;7;46;True;1527;1
False;4;4;505;False;1649;2
False;0;4;259;False;990;5
False;5;4;76;True;402;5
True;5;4;32;False;1968;6
True;4;1;266;False;1788;4
True;3;1;117;True;1667;6
False;7;7;109;False;401;3
True;7;1;48;False;521;2
True;6;1;45;True;234;4
True;2;2;253;True;1289;3
False;1;1;185;True;1346;1
False;2;7;187;False;68;4
True;6;4;445;True;1302;3
True;6;6;139;False;633;5
False;2;2;184;False;565;7
False;5;7;232;False;1686;5
True;6;3;275;False;1566;1
True;7;3;341;False;25;1
False;0;3;6;False;1119;1
True;5;0;207;False;1523;6
False;6;1;361;False;187;0
True;0;1;111;True;695;7
False;5;6;348;True;491;5
False;4;1;358;False;427;3
True;7;6;110;True;378;5
True;2;6;309;True;1695;1
False;4;7;58;True;821;0
False;4;4;408;True;1517;4
False;3;1;401;True;1521;2
True;3;2;245;True;1698;1
False;0;7;511;False;392;6
False;4;0;500;True;258;2
False;7;3;237;True;1455;1
False;7;6;462;False;1360;5
False;1;5;365;False;1870;5
True;2;5;112;True;352;3
False;6;7;169;True;1294;3
True;4;7;215;True;630;2
True;5;6;189;False;1411;4
False;2;6;390;False;1843;6
True;3;6;412;True;538;6
True;7;1;191;True;1065;5
True;0;4;344;False;1834;2
True;0;6;60;False;272;1
True;0;0;471;True;1386;0
False;6;3;5;False;1622;4
True;7;0;199;False;1903;5
False;6;6;117;True;1316;0
True;5;2;463;True;562;1
True;3;4;320;False;376;4
False;1;7;439;True;1445;5
False;2;6;167;True;953;4
True;3;3;50;False;151;5
True;6;7;152;True;236;3
True;0;6;197;False;1340;1
False;3;3;178;True;1876;2
True;2;5;422;False;498;0
True;0;3;230;False;2023;1
False;6;5;433;False;1589;1
True;1;3;468;False;92;3
True;7;1;58;False;846;6
True;2;3;509;True;1853;5
False;4;0;455;True;1969;6
True;2;7;311;True;583;2
True;2;3;37;False;1820;4
False;5;0;493;False;2010;6
True;2;3;462;False;660;2
False;7;5;278;False;865;5
True;5;1;70;True;1733;6
False;7;4;71;True;212;4
False;7;7;62;True;391;2
True;1;4;355;False;1858;6
False;2;5;447;True;1584;3
False;6;4;423;False;198;2
True;1;2;306;False;984;0
False;6;7;465;False;44;2
False;0;5;278;False;909;4
True;4;0;288;True;219;4
False;3;1;399;False;1088;2
False;1;3;105;True;804;0
False;3;5;406;False;715;3
True;5;0;237;True;427;7
True;6;1;457;True;954;3
True;7;4;376;False;20;6
True;2;3;101;True;1175;3
False;6;0;344;True;1486;1
False;0;5;233;True;1030;4
True;0;4;380;True;93;6
True;6;0;265;False;20;4
True;5;1;187;True;2041;2
False;0;0;202;False;1902;2
False;5;4;451;False;1319;1
True;6;1;294;False;1089;0
True;3;3;233;True;1318;1
True;2;4;332;False;997;0
False;1;3;415;True;732;0
True;3;1;32;True;18;6
False;6;4;32;True;1250;0
False;6;2;319;True;1422;3
True;3;7;273;False;299;1
False;3;0;55;True;961;2
False;0;3;432;True;1037;0
True;0;5;343;True;505;1
False;6;5;175;False;1273;4
False;4;4;257;True;2032;1
False;7;2;380;False;510;6
True;7;0;232;True;1416;0
True;5;6;138;True;2000;2
True;4;5;358;False;1300;2
False;2;6;27;True;170;7
False;3;6;195;False;1890;5
False;6;4;430;False;1201;3
False;5;1;127;True;1857;6
True;4;2;328;True;784;1
True;6;5;357;True;299;7
True;1;1;117;False;1341;6
True;3;1;52;False;899;2
True;4;3;78;True;1949;0
False;0;4;506;True;330;6
False;4;2;205;False;333;3
True;4;3;259;True;979;2
False;2;7;377;False;1489;3
False;0;5;13;False;845;1
True;7;7;394;True;1739;3
False;7;4;381;False;358;1
